"84"|"MURENA, H. A."|"<p><strong>H. A. Murena</strong> (Buenos Aires, 1923-1975). Ensayista, narrador, poeta y traductor, fue colaborador habitual de la revista Sur, y dirigi&oacute; la Colecci&oacute;n de Estudios Alemanes,&nbsp; donde dio a conocer la obra de pensadores como J&uuml;rgen Habermas, Theodor Adorno, Herbert Marcuse y Max Horkheimer, entre otros. Fue el primer traductor al espa&ntilde;ol de la obra de Walter Benjamin. <strong>Principales obras: Poes&iacute;a:</strong><em> La vida nueva </em>(1951), <em>El c&iacute;rculo de los para&iacute;sos </em>(1958), <em>El esc&aacute;ndalo y el fuego </em>(1959), <em>Rel&aacute;mpago de la duraci&oacute;n </em>(1962), <em>El demonio de la armon&iacute;a </em>(1964) y<em> El &aacute;guila que desaparece </em>(1975); <strong>Novelas:</strong><em> La fatalidad de los cuerpos </em>(1955), <em>Las leyes de la noche </em>(1958),<em> Los herederos de la promesa </em>(1965), <em>Epital&aacute;mica </em>(1969), <em>Polipuerc&oacute;n </em>(1970),<em> Ca&iacute;na muere </em>(1972) y <em>Folisof&iacute;a</em> (p&oacute;stuma, 1976); <strong>Ensayos:</strong> <em>Homo at&oacute;micus </em>(1962),<em> Ensayos sobre subversi&oacute;n </em>(1962), <em>El pecado original de Am&eacute;rica</em> (1965), <em>La met&aacute;fora y lo sagrado </em>(1973).</p>"|"autor_84.jpg"|"Murena"|"64"
"85"|"DARRIEUSSECQ, Marie"|"<p class=\"p1\">Marie Darrieussecq (Bayona, Pirineos Atl&aacute;nticos, 1969). Estudi&oacute; en la &Eacute;cole Normale Sup&eacute;rieure y se licenci&oacute; en Letras. Su primera novela, <em>Truismes</em> (1996), traducida al espa&ntilde;ol como <em>Marranadas</em> (Anagrama) y <em>Chanchadas</em> (Alfaguara), tuvo un &eacute;xito inmediato. En Francia se vendieron m&aacute;s de 300.000 ejemplares y fue traducida a m&aacute;s de 30 idiomas. El director Jean-Luc Godard adquiri&oacute; los derechos para llevarla al cine. Otras obras:<em> L'autofiction, un genre pas s&eacute;rieux</em> (1996, ensayo sobre Georges Perec y Michel Leiris); <em>Naissance des fant&ocirc;mes</em> (<em>El nacimiento de los fantasmas</em>,1999); <em>Le Mal de mer</em> (<em>Respirando bajo el agua</em>, 2001); <em>Le B&eacute;b&eacute;</em> (<em>El beb&eacute;</em>, 2004),<em> Tom est mort</em> (<em>Tom ha muerto</em>, 2008); <em>Tristes Pontiques</em> (traducciones de Ovidio, 2008); <em>Cl&egrave;ves </em>(2011).</p>"|"autor_85.jpg"|"Darrieussecq"|"21"
"86"|"ATTAL, José"|"<p>Jos&eacute; Attal ejerce el psicoan&aacute;lisis en Par&iacute;s. Fue miembro de la <em>&Eacute;cole Freudienne de Par&iacute;s</em>, y miembro de la <em>&Eacute;cole Lacanienne de Psychanalyse</em> desde su fundaci&oacute;n en 1985. Es autor de numerosos art&iacute;culos, escritos especialmente para la revista <em>Littoral </em>y para la revista <em>L'uneb&eacute;vue, </em>de la que es uno de sus cofundadores.&nbsp;</p>"|"sin_foto.jpg"|"ATTAL"|"7"
"87"|"SHÛZÔ, Kuki"|"<p>Kuki Sh&ucirc;z&ocirc; (1888-1941), fue un destacado te&oacute;rico y fil&oacute;sofo japon&eacute;s. Se gradu&oacute; en filosof&iacute;a en la Universidad de Tokio, donde recibi&oacute; ense&ntilde;anza del neo-kantiano Raphael von Kr&ouml;ber, quien lo inici&oacute; en la tradici&oacute;n europea y en los cl&aacute;sicos griegos. En 1921 viaj&oacute; a Europa, donde permaneci&oacute; ocho a&ntilde;os. Estudi&oacute; epistemolog&iacute;a y est&eacute;tica con Heinrich Rickert y Eugen Herrigel. Luego se traslad&oacute; a Par&iacute;s para seguir los cursos de Bergson en la Sorbona. En 1926 se mud&oacute; a Friburgo y estudi&oacute; fenomenolog&iacute;a con Husserl y Oskar Becker. Asist&iacute;o a las clases de Heidegger, de quien se consider&oacute; amigo y posteriormente disc&iacute;pulo. Durante una nueva estad&iacute;a en Par&iacute;s conoci&oacute; a Andr&eacute; Gide, Alexandre Koyr&eacute; y Jean-Paul Sartre, a quien pondr&iacute;a en contacto con las ideas de Heidegger. Complet&oacute; su larga etapa europea con un nuevo per&iacute;odo en Friburgo a la sombra de su maestro.</p>"|"autor_87.jpg"|"SHUZO"|"76"
"88"|"ERASMO"|"<p>Desiderio Erasmo naci&oacute; en Rotterdam hacia 1467; muri&oacute; en Basilea en 1536. Comenz&oacute; su educaci&oacute;n con los Hermanos de la Vida Com&uacute;n en Deventer y entr&oacute; a la Orden de los Can&oacute;nigos Agustinos en 1487. Residi&oacute; en distintos lugares de Europa: Par&iacute;s en 1495, Oxford en 1499, Lovaina entre 1502 y 1504, Italia entre 1506 y 1509, Inglaterra nuevamente entre 1509 y 1514, Lovaina entre 1517 y 1521, Basilea y Friburgo entre 1529 y 1536. Su erudici&oacute;n y agudeza se hicieron c&eacute;lebres, siendo la figura m&aacute;s destacada de la Res publica literaria durante el siglo XVI. Escribi&oacute; obras did&aacute;cticas, como el <em>Manual del soldado cristiano </em>(publicado en 1503), y sat&iacute;ricas, como el <em>Elogio de la locura </em>(1511). Abog&oacute; por la reforma pac&iacute;fica de la Iglesia y defendi&oacute; una philosophia Christi en que la erudici&oacute;n sirviera de apoyo a la piedad. En tal sentido, edit&oacute; el Nuevo Testamento en griego con traducci&oacute;n latina, al igual que obras de autores paganos como Plutarco o S&eacute;neca. La pol&eacute;mica con Lutero &ndash;cuyo principal documento es Conversaci&oacute;n o discusi&oacute;n sobre el libre albedr&iacute;o&ndash; le ocup&oacute; m&aacute;s tiempo del que habr&iacute;a querido y abri&oacute; interrogantes acerca de su concepci&oacute;n de la fe; ese &ldquo;enigma Erasmo&rdquo; todav&iacute;a suscita controversias en los &aacute;mbitos filos&oacute;ficos y teol&oacute;gicos.</p>"|"autor_88.jpg"|"Erasmo"|"29"
"89"|"TIN Louis-Georges"|"<p><strong>Louis-Georges Tin</strong><span>&nbsp;estudi&oacute; en la Escuela Normal Superior. Es profesor titular de literatura en la universidad de Orl&eacute;ans y especialista en historia de la sexualidad. Entre sus obras publicadas figuran la&nbsp;</span><em>Anthologie de la po&eacute;sie francaise du XVI si&egrave;cle&nbsp;</em><span>(Gallimard, 2005) y el</span><em>&nbsp;Dictionnaire de l&acute;homophobie</em><span>(PUF, 2003). Es el fundador de la Jornada mundial de lucha contra la homofobia y co-fundador del Consejo representativo de las agrupaciones negras (Cran). Su actividad ha sido reconocida en distintas partes del mundo a trav&eacute;s de varios premios que obtuvo por su&nbsp; defensa de los derechos humanos.</span></p>"|NULL|"Tin"|"0"
"90"|"BALÁZS, Béla"|"<p>B&eacute;la Bal&aacute;zs (Szeged, 1884 - Budapest, 1949). Te&oacute;rico, director y guionista de cine, dramaturgo, novelista, poeta y cr&iacute;tico, se gradu&oacute; en Filolog&iacute;a h&uacute;ngara y alemana y en Filosof&iacute;a en Budapest. Particip&oacute; en la revoluci&oacute;n h&uacute;ngara de 1919, cuyo fracaso lo oblig&oacute; a emigrar, primero a Viena y Alemania y posteriormente a la Uni&oacute;n Sovi&eacute;tica. En Viena se convirti&oacute; en un prol&iacute;fico cr&iacute;tico cinematogr&aacute;fico. Su primer libro sobre cine,&nbsp;<em>Der Sichtbare Mensch</em>&nbsp;(<em>El hombre visible</em>, 1924), signific&oacute; un verdadero acontecimiento y contribuy&oacute; a fundar la teor&iacute;a del &ldquo;cine como lenguaje&rdquo;.&nbsp;<br />Entre sus obras se destacan los libretos para&nbsp;<em>El castillo de Barbazul&nbsp;</em>y&nbsp;<em>El pr&iacute;ncipe de madera</em>, de B&eacute;la Bart&oacute;k, as&iacute; como novelas, libros de poes&iacute;a, ensayos y guiones, entre los que se cuentan la adaptaci&oacute;n de&nbsp;<em>La &oacute;pera de tres centavos&nbsp;</em>de Brecht, dirigida por G. W. Pabst en 1931, el de&nbsp;<em>La luz azul</em>, de Leni Riefensthal (1932), y el de&nbsp;<em>En alg&uacute;n lugar de Europa&nbsp;</em>de G&eacute;sa Radv&aacute;nyis (1947), que se convirti&oacute; en un hito del cine h&uacute;ngaro.<br />Otros libros de teor&iacute;a del cine:&nbsp;<em>El esp&iacute;ritu del cine&nbsp;</em>(1930),&nbsp;<em>El arte del cine</em>(1945),&nbsp;<em>El cine. Evoluci&oacute;n y esencia de un arte nuevo&nbsp;</em>(1949). Ensayos:<em>Est&eacute;tica de la muerte&nbsp;</em>(1908),&nbsp;<em>Di&aacute;logo sobre un di&aacute;logo&nbsp;</em>(1913). Novelas y relatos:<em>&nbsp;El manto de los sue&ntilde;os&nbsp;</em>(1922),<em>&nbsp;El aut&eacute;ntico azul del cielo&nbsp;</em>(1925),<em>Gente imposible&nbsp;</em>(1929),&nbsp;<em>Mozart</em>&nbsp;(1938),&nbsp;<em>Heinrich empieza la lucha&nbsp;</em>(1939),&nbsp;<em>La juventud de un so&ntilde;ador&nbsp;</em>(autobiograf&iacute;a), 1946). Poemas:&nbsp;<em>Sobre el barco de Trist&aacute;n</em>&nbsp;(1916),<em>&nbsp;La urna negra&nbsp;</em>(1919),&nbsp;<em>Mi camino&nbsp;</em>(1945). Teatro:&nbsp;<em>Juventud mortal&nbsp;</em>(1920),<em>&nbsp;Hombres en las barricadas&nbsp;</em>(1929),<em>&nbsp;Amor celestial y terrenal</em>(1940). Otros guiones:<em>&nbsp;Kaiser Karl&nbsp;</em>(Otto L&ouml;wenstein 1921),<em>&nbsp;El desconocido de Rusia&nbsp;</em>(Otto L&ouml;wenstein, 1922),<em>&nbsp;Aventuras de un billete de diez marcos</em>(Berthold Viertel, 1926),<em>&nbsp;La se&ntilde;ora no quiere ni&ntilde;os&nbsp;</em>(Alexander Korda, 1926). Pel&iacute;culas:&nbsp;<em>Sphynx</em>&nbsp;(1918),&nbsp;<em>Azurexpress</em>, (1938).</p>"|"autor_90.jpg"|"Balázs"|"0"
"91"|"GALLARDO, Sara"|"<p>Sara Gallardo (Buenos Aires, 1931-1988). Hija del historiador Guillermo Gallardo y nieta del cient&iacute;fico &Aacute;ngel Gallardo, la amplia biblioteca familiar le permiti&oacute; acceder tempranamente a la literatura. Estuvo casada dos veces, con Luis Pico Estrada y posteriormente con H. A. Murena, con los cuales tuvo cuatro hijos. Desde muy joven se inicia en el nomadismo: se desplaza de Buenos Aires a Europa (1949), Am&eacute;rica Latina (1960), Medio Oriente (1965), Norte de Argentina (1968), Catalu&ntilde;a y Provenza (1971). Tras la muerte de Murena se a&iacute;sla con sus hijos en Cruz Grande y en El Para&iacute;so (la casa que le ofrece Manuel Mujica Lainez en La Cumbre, C&oacute;rdoba). All&iacute; encuentra, hojeando Eisejuaz, la frase que hab&iacute;a olvidado: &ldquo;Un animal solitario termina devor&aacute;ndose a s&iacute; mismo&rdquo;. Vuelve entonces a partir, y siempre con sus hijos, se instala en Barcelona (1977), Suiza (1980) y Roma (1982).&nbsp;<em>Enero</em>, su primera novela, apareci&oacute; en 1958, y le siguieron<em>Pantalones azules&nbsp;</em>(1963) y&nbsp;<em>Los galgos, los galgos&nbsp;</em>(1968), con la que gan&oacute; el Premio Municipal. Fue tambi&eacute;n colaboradora de las revistas&nbsp;<em>Primera Plana</em>,<em>Panorama</em>&nbsp;y&nbsp;<em>Confirmado</em>, entre otras, y del diario&nbsp;<em>La Naci&oacute;n</em>.&nbsp;<em>Eisejuaz&nbsp;</em>se public&oacute; por primera vez en 1971. Otras obras:&nbsp;<em>El pa&iacute;s del humo&nbsp;</em>(cuentos, 1977),&nbsp;<em>La rosa en el viento</em>&nbsp;(novela, 1979) y&nbsp;<em>P&aacute;ginas de Sara Gallardo&nbsp;</em>(1987).</p>"|"autor_91.jpg"|"Gallardo"|"0"
"92"|"JULLIEN, François"|"<p>Fran&ccedil;ois Jullien (Francia, 1951). Estudi&oacute; en la l&rsquo;&Eacute;cole Normale Sup&eacute;rieure y posteriormente en las universidades de Shangai y Pek&iacute;n. Fue responsable de la Antena Francesa de Sinolog&iacute;a en Hong Kong y becario de la Maison franco-japonaise de Tokio. Doctor en Estudios de Extremo Oriente (1978) y en Letras (1983), fue presidente de la Asociaci&oacute;n Francesa de Estudios Chinos y del Coll&egrave;ge International de Philosophie. Actualmente es profesor en la Universidad Par&iacute;s 7 y director del Centre Marcel-Granet y del Instituto del Pensamiento Contempor&aacute;neo. Obras publicadas en espa&ntilde;ol:&nbsp;<em> Fundar la moral </em>(1997);<em> Elogio de lo ins&iacute;pido: a partir de la est&eacute;tica y del pensamiento chino </em>(1998); <em>Tao te king: libro del curso y de la virtud</em> (1998); <em>Tratado de la eficacia </em>(1999); <em>La propensi&oacute;n de las cosas, para una historia de la eficacia en China </em>(2000); <em>Un sabio no tiene ideas o el otro de la filosof&iacute;a </em>(2001); <em>De la esencia o del desnudo </em>(2004);<em> La China da que pensar </em>(2005); <em>Del &ldquo;tiempo&rdquo;: elementos de una filosof&iacute;a de vivir </em>(2005); <em>Nutrir la vida </em>(2007);<em> La gran imagen no tiene forma </em>(2008);<em> La sombra en el cuadrado </em>(2009);<em> La urdimbre y la trama </em>(2009);<em> Las transformaciones silenciosas </em>(2010); <em>De lo universal, de lo uniforme, de lo com&uacute;n y del di&aacute;logo entre las culturas </em>(2010).</p>"|"autor_92.jpg"|"Jullien"|"0"
"93"|"HOLBACH, Barón de"|"<p>Paul Henry Thiry, bar&oacute;n d&rsquo;Holbach naci&oacute; en 1723 en la ciudad alemana de Edesheim. Siendo un ni&ntilde;o, y habiendo muerto su madre, se traslad&oacute; a Par&iacute;s para ser adoptado por un t&iacute;o materno llamado Franz Adam Holbach. De &eacute;ste hered&oacute; tanto el t&iacute;tulo de bar&oacute;n como una considerable fortuna. Su ingreso en el mundo de las letras parisino se produjo alrededor de 1750, cuando conoci&oacute; al fil&oacute;sofo Denis Diderot, quien por entonces estaba preparando el segundo volumen de la&nbsp;<em>Encyclop&eacute;die</em>. D&rsquo;Holbach ayud&oacute; a Diderot con dinero para continuar esta empresa y con la composici&oacute;n de m&aacute;s de cuatrocientos art&iacute;culos sobre materias que van desde la qu&iacute;mica y la mineralog&iacute;a hasta la metaf&iacute;sica y la filosof&iacute;a pol&iacute;tica. Con el fil&oacute;sofo coincidieron adem&aacute;s en muchos aspectos, particularmente en la convicci&oacute;n de que la religi&oacute;n cristiana era un obst&aacute;culo para el progreso humano que deb&iacute;a ser removido. Muri&oacute; en Par&iacute;s seis meses antes de la Revoluci&oacute;n Francesa, el 21 de enero de 1789.</p>"|"autor_93.jpg"|"Holbach"|"0"
"94"|"GONZÁLEZ BERMEJO, Ernesto"|"<p>Ernesto Gonz&aacute;lez Bermejo. Escritor y periodista cultural uruguayo, entre sus libros se cuentan <em>Cosas de escritores </em>(1971), <em>Las manos en el fuego </em>(1985), <em>Nacidos para perder </em>(1992). Entrevist&oacute; para diversos medios culturales, entre otros, a Juan Rulfo, Georgette Vallejo, Mario Vargas Llosa, Gabriel Garc&iacute;a M&aacute;rquez y Augusto Roa Bastos.</p>"|"sin_foto.jpg"|"González Bermejo"|"0"
"95"|"FONSECA, Rubem"|"<p>Rubem Fonseca (Minas Gerais, 1925) Escritor, periodista y guionista de cine, estudi&oacute; Derecho Penal y se desempe&ntilde;&oacute; como comisario en el Distrito de San Crist&oacute;bal, R&iacute;o de Janeiro. Muchos de los hechos vividos en aquella &eacute;poca fueron plasmados en sus obras. Es autor de los libros de cuentos <em>Los prisioneros </em>(1963);<em> El collar de perro </em>(1965);<em> Luc&iacute;a Mc Cartney </em>(1967); <em>Feliz a&ntilde;o nuevo </em>(1976); <em>El cobrador </em>(1979); <em>Peque&ntilde;as criaturas </em>(2002); <em>Axilas y otras historias indecorosas </em>(2011); y de las novelas<em> El caso Morel </em>(1973), que convocar&iacute;a los elogios de la cr&iacute;tica y ser&iacute;a confiscada por la polic&iacute;a; <em>El gran arte </em>(1983), que le dar&iacute;a pleno reconocimiento mundial luego de ser llevada al cine en 1991; <em>Bufo &amp; Spallanzani</em> (1986);<em> Vastas emociones y pensamientos imperfectos </em>(1988), donde rinde homenaje al cuentista ruso Isaac Babel;<em> Agosto </em>(1990);<em> El enfermo Moli&egrave;re </em>(2000); y <em>El seminarista </em>(2010) entre otras. En 2003 le fueron concedidos los premios Juan Rulfo y Cam&otilde;es.</p>"|"autor_95.jpg"|"Fonseca"|"0"
"96"|"DACHET, François"|"<p>Francois Dachet es psicoanalista. Ha traducido y prologado las obras de Max Graf, <em>El taller interior de un m&uacute;sico, el caso Nietzsche-Wagner</em>, y de Herbert Graf, <em>Memorias de un hombre invisible</em>. Ha publicado en la revista <em>L'Uneb&eacute;vue</em> diversos art&iacute;culos que abordan la relaci&oacute;n entre psicoan&aacute;lisis, sonido, m&uacute;sica, lenguaje y escritura.</p>"|"autor_96.jpg"|"Dachet"|"0"
"97"|"SCHMIDT, Arno"|"<p>Arno Schmidt (1914-1979). Naci&oacute; en Hamburgo, en el seno de una familia humilde. Estudi&oacute; matem&aacute;ticas y astronom&iacute;a en Breslau, pero se vio obligado a trabajar como contable en Greiffenberg. Silesia. Enrolado en 1940, prest&oacute; servicio en Alsacia y Noruega, y fue hecho prisionero durante la &uacute;ltima semana de la guerra. A partir de 1947 trabaj&oacute; exclusivamente como traductor y escritor. Se lo considera uno de los escritores m&aacute;s radicales del siglo XX, en la tradici&oacute;n de Rabelais, Swift y Joyce. Recibi&oacute; los Premios Fontane (1963) y Goethe (1973). Principales libros:<em> Leviat&aacute;n </em>(1949), <em>Espejos negros </em>(1951), <em>El brezal de Brand </em>(1951), <em>Momentos de la vida de un fauno </em>(1953), <em>El coraz&oacute;n de piedra </em>(1956), <em>La rep&uacute;blica de los sabios </em>(1957), <em>Vacas de medio luto </em>(1964), <em>El sue&ntilde;o de la papeleta </em>(1970),<em> La escuela de los ate&iacute;stas </em>(1972), <em>Tarde con orla dorada </em>(1975).</p>"|"autor_97.jpg"|"Schmidt"|"0"
"98"|"MATTONI, Silvio"|"<p>Silvio Mattoni naci&oacute; en C&oacute;rdoba en 1969. Algunos de sus numerosos ensayos se reunieron en <em>Kor&eacute;</em> (2000), <em>El cuenco de plata </em>(2003), <em>El presente </em>(2008) y <em>Bataille. Una introducci&oacute;n</em> (2011). Da clases de Est&eacute;tica en la Universidad Nacional de C&oacute;rdoba y es investigador del CONICET. Public&oacute; m&aacute;s de una docena de libros de poemas, entre los m&aacute;s recientes: <em>Poemas sentimentales </em>(2005), <em>Excursiones</em> (2006), <em>El descuido </em>(2007), <em>La divisi&oacute;n del d&iacute;a. Poemas 1992-2000 </em>(2008), <em>La chica del volc&aacute;n </em>(2010), <em>La canci&oacute;n de los h&eacute;roes </em>(2012) y <em>Avenida de Mayo </em>(2012). En 1992 gan&oacute; el concurso de poes&iacute;a Enrique Pezzoni. En el a&ntilde;o 2004 obtuvo la beca Guggenheim. Gan&oacute; el Primer Premio de Ensayo del Fondo Nacional de las Artes en 2007 y 2011. Tradujo libros de Catulo, Cesare Pavese, Yves Bonnefoy, Louis-Ren&eacute; des F&ocirc;rets, Marguerite Duras, Georges Bataille, Simone Weil, Henri Michaux, Francis Ponge, Robert Marteau, Paul Val&eacute;ry, Cl&eacute;ment Rosset, Pascal Quignard y Copi, entre otros.</p>"|"autor_98.jpg"|"Mattoni"|"0"
"99"|"HERZOG, Werner"|"<p>Werner Herzog, naci&oacute; en M&uacute;nich, pero pas&oacute; toda su infancia en un pueblo de las monta&ntilde;as de Baviera. Hacia los 17 a&ntilde;os decidi&oacute; dedicarse al cine. Inici&oacute; estudios de Historia, Literatura y Teatro en M&uacute;nich. Hacia 1960 obtuvo la beca Fulbright para el Seminario de cine de la Universidad de Duquesne, en Pittsburgh (Estados Unidos). A pesar de participar en seminarios universitarios de cine, nunca estudi&oacute; en ninguna escuela ni tampoco trabaj&oacute; como asistente de ning&uacute;n director; su formaci&oacute;n fue completamente autodidacta. En 1962, a los veinte a&ntilde;os, fund&oacute; su productora de cine, Herzogfilmproduktionen. Tras esta primera etapa de formaci&oacute;n en el cortometraje realiz&oacute; su primer largometraje,<em> Lebenszeichen</em> (<em>Se&ntilde;ales de vida</em>), subvencionado por el Instituto de Cine alem&aacute;n, que buscaba promocionar a nuevos cineastas. La pel&iacute;cula gan&oacute; el Premio de Cine Alem&aacute;n (Deutscher Filmpreis). A partir de aqu&iacute; Herzog inici&oacute; una carrera singular, que ha combinado la filmaci&oacute;n de largometrajes, documentales, direcci&oacute;n de &oacute;pera, actuaci&oacute;n y redacci&oacute;n de guiones. Werner Herzog sigue en activo en la actualidad.</p>"|"autor_99.jpg"|"Herzog"|"0"
"100"|"RANCIÈRE, Jacques"|"<p>Jacques Ranci&egrave;re, naci&oacute; en Argelia en 1940. Est&aacute; considerado uno de los pensadores m&aacute;s influyentes del campo intelectual contempor&aacute;neo. Profesor de la Universidad de Par&iacute;s XII, ha publicado libros dedicados a la literatura, la est&eacute;tica, el cine y la pol&iacute;tica. Disc&iacute;pulo (y cr&iacute;tico) de Louis Althusser, ha desarrollado un influyente trabajo cr&iacute;tico en la tradici&oacute;n de la izquierda radical. Principales obras:<em> La f&aacute;bula cinematogr&aacute;fica. Reflexiones sobre la ficci&oacute;n en el cine, El odio a la democracia, El maestro ignorante. Cinco lecciones para la emancipaci&oacute;n intelectual. La palabra muda. Ensayo sobre las contradicciones de la literatura, La noche de los proletarios, El espectador emancipado, Las distancias del cine</em>.</p>"|"autor_100.jpg"|"Rancière"|"0"
"101"|"BAÑOS ORELLANA, Jorge"|"<p>Es m&eacute;dico psiquiatra y psicoanalista, miembro de la &Eacute;cole Lacanienne de Psychanalyse, y autor de <em>El idioma de los lacanianos </em>(1995. Trad. <em>De l'herm&eacute;tisme de Lacan</em>, 1999) y <em>El escritorio de Lacan </em>(1999. Trad.<em> L'&eacute;critoire de Lacan</em>, 2002).<br />Dirige desde 2004 el grupo de investigaci&oacute;n argentino-chileno Lecturas Cronol&oacute;gicas de Lacan, cuyos resultados viene dando a conocer en diversos art&iacute;culos y seminarios en Latinoam&eacute;rica.<br /><em>La novela de Lacan. De neuropsiquiatra a psicoanalista </em>tuvo un permisivo y alentador campo de pruebas entre 2006 y 2011: el de una veintena de entregas breves en las revistas de psicoan&aacute;lisis Imago-Agenda (Buenos Aires) y Me cay&oacute; el veinte (M&eacute;xico D.F.), a prop&oacute;sito de un episodio de la madurez de Lacan, al que le cabr&iacute;a el t&iacute;tulo <em>Dora Maar se analiza con Jacques Lacan</em>.<br />Un segundo volumen, <em>El firmamento de 1936</em>, se encuentra en preparaci&oacute;n.</p>"|"autor_101.jpg"|"Baños Orellana"|"0"
"102"|"EISNER, Lotte"|"<p>Berl&iacute;n, 1896 - Par&iacute;s, 1983. Hija de un comerciante jud&iacute;o, estudi&oacute; en Munich y en Berl&iacute;n, y obtuvo un doctorado en arte y arqueolog&iacute;a. A partir de 1927, se dedic&oacute; a la cr&iacute;tica teatral y posteriormente a la cr&iacute;tica de cine en la revista <em>Film-Kurier</em>. En 1933 parti&oacute; de Alemania para escapar de la persecuci&oacute;n nazi, refugi&aacute;ndose en Francia. En 1937 ingres&oacute; a la <em>Cinemateca Francesa</em>, que acababa de fundar su amigo Henri Langlois con Georges Franj&uacute;. Durante la Segunda Guerra Mundial se refugi&oacute; en Lot, pero fue finalmente apresada y confinada en el campo de Gurs (Pirineos Atl&aacute;nticos). Luego de la Liberaci&oacute;n, se hizo cargo del archivo de la<em> Cinemateca Francesa</em>, cargo que ocup&oacute; hasta 1975. Simult&aacute;neamente escribi&oacute; cr&iacute;tica para distintas publicaciones francesas y alemanas: <em>La Revue du cin&eacute;ma, Cahiers du Cin&eacute;ma, Filmkritic, Filmfaust</em>&hellip; Public&oacute; libros fundamentales sobre el cine alem&aacute;n y los directores que admiraba:<em> La pantalla diab&oacute;lica, F.W. Murnau y Fritz Lang</em>.</p>"|"autor_102.jpg"|"Eisner"|"0"
"103"|"HAWTHORNE, Nathaniel"|"<p>(Salem, 1804 -Plymouth, 1864) Su bisabuelo fue uno de los primeros colonos en establecerse en Massachusetts. En 1839 ingres&oacute; como empleado de la Aduana del puerto de Boston, y hasta la publicaci&oacute;n de su primer libro escribi&oacute; en total anonimato en la casa familiar (&ldquo;Yo no viv&iacute;a &ndash;dir&iacute;a m&aacute;s tarde&ndash;, s&oacute;lo so&ntilde;aba que viv&iacute;a&rdquo;). En 1853 fue designado c&oacute;nsul norteamericano en Liverpool. Viaj&oacute; por Francia e Inglaterra, y regres&oacute; con su familia a Estados Unidos en 1860. Muchas de sus historias, de contenido netamente aleg&oacute;rico, recrean el ambiente puritano de su lugar y &eacute;poca. Junto con Edgar Allan Poe y Herman Melville (quien le dedicara el <em>Moby Dick</em>), integra la gran tr&iacute;ada de fundadores de la literatura norteamericana. Adem&aacute;s de sus memorables relatos (<em>Twice-Told-Tales</em>, 1837), es autor de las novelas <em>La letra escarlata </em>(1850), <em>La casa de los siete tejados </em>(1851) y <em>El fauno de m&aacute;rmol </em>(1860).</p>"|"autor_103.jpg"|"Hawthorne"|"0"
"104"|"ARTAUD, Antonin"|"<p>Marsella, Francia, 1896 - Par&iacute;s, 1948. En 1924 entra en contacto con Andr&eacute; Breton, quien acaba de hacer p&uacute;blico el Primer Manifiesto del surrealismo, y asume el cargo de director de la &ldquo;Oficina de investigaciones surrealistas&rdquo;. Junto con Roger Vitrac, funda en 1926 el Teatro Alfred Jarry, y sienta las bases de lo que ser&aacute; el &ldquo;Teatro de la crueldad&rdquo;.&nbsp; En 1936 viaja a M&eacute;xico y convive con los tarahumara para encontrar la antigua cultura solar y experimentar con el peyote. Regresa a Europa en 1937 y pasa nueve a&ntilde;os en manicomios, sometido a tratamientos de electroshock. Sus amigos logran liberarlo. Muere de c&aacute;ncer en el asilo de Ivry-sur-Seine. Principales obras: <em>El ombligo de los limbos </em>(1925), <em>El pesanervios </em>(1925), <em>El arte y la muerte </em>(1929), <em>Heliog&aacute;balo, o el anarquista coronado </em>(1934), <em>Un viaje al pa&iacute;s de los tarahumara </em>(1937), <em>El teatro y su doble </em>(1938), <em>Cartas de Rodez </em>(1946), <em>Van Gogh, el suicidado por la sociedad </em>(1947), <em>Artaud, el Momo </em>(1947), <em>Aqu&iacute; yace,</em> precedido de<em> La cultura india </em>(1948).</p>"|"autor_104.jpg"|"Artaud"|"0"
